"BehaviorSpace results (NetLogo 6.0.4)"
"MAGENTA_ABM_combined.nlogo"
"MAGENTA_experiment_onefarmer"
"07/12/2019 16:20:55:285 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-7","7","-7","7"
"[run number]","bounded-rationality?","bonus-agg","bounded-threshold","base-p","persistence","bonus-wat","water-bonus","dist","change-lim","no-agents","[step]","budget","r:get ""ay.sum""","r:get ""hi""","r:get ""wq"""
"1735","false","0","uniform","0.1","random","0.2","as ES model","1","7","1","100","12.921367323752747","76.1429299241022","12","47.03"
"1736","false","0","uniform","0.1","random","0.2","as ES model","1","8","1","100","12.644543648263152","77.05736095205334","15.33","46.58"
"1737","false","0","uniform","0.1","random","0.2","as ES model","1","8","1","100","12.286498993947532","78.05888064933309","22","45.67"
"1738","false","0","uniform","0.1","random","0.2","as ES model","1","8","1","100","12.601723184288346","77.07913311938549","15.33","46.33"
"1739","false","0","uniform","0.1","random","0.2","as ES model","1","8","1","100","12.397247654020134","77.68875380468617","11.25","45.73"
"1740","false","0","uniform","0.1","random","0.2","as ES model","1","8","1","100","12.045077637710222","78.58141266530517","21.5","44.85"
"1741","false","0","uniform","0.1","random","0.2","as ES model","1","9","1","100","12.097056274847773","78.60318483263733","21.5","45.15"
"1742","false","0","uniform","0.1","random","0.2","as ES model","1","9","1","100","12.562843130099225","77.20976612337851","11.5","46.11"
"1743","false","0","uniform","0.1","random","0.2","as ES model","1","9","1","100","12.286498993947532","78.14596931866181","22","45.67"
"1744","false","0","uniform","0.1","random","0.2","as ES model","1","9","1","100","12.09705627484783","78.60318483263733","21.5","45.15"
"1745","false","0","uniform","0.1","random","0.2","as ES model","1","9","1","100","12.486498993947635","77.66698163735403","22.5","46.24"
"1746","false","0","uniform","0.1","random","0.2","as ES model","1","10","1","100","12.097056274847773","78.60318483263733","21.5","45.15"
"1747","false","0","uniform","0.1","random","0.2","as ES model","1","10","1","100","12.537581192666323","77.07913311938549","11.5","45.96"
"1748","false","0","uniform","0.1","random","0.2","as ES model","1","10","1","100","12.097056274847944","78.60318483263733","21.5","45.15"
"1749","false","0","uniform","0.1","random","0.2","as ES model","1","10","1","100","12.234195342482906","78.12419715132954","14.67","45.36"
"1750","false","0","uniform","0.1","random","0.2","as ES model","1","10","1","100","12.097056274847603","78.60318483263733","21.5","45.15"
"1751","false","0","uniform","0.1","random","0.25","as ES model","1","1","1","100","20.77923089648141","56.96165050446109","7.82","56.42"
"1752","false","0","uniform","0.1","random","0.25","as ES model","1","1","1","100","20.415777867426243","58.15911970773043","9.33","55.66"
"1753","false","0","uniform","0.1","random","0.25","as ES model","1","1","1","100","21.469490801652228","54.08772441661477","10.22","56.84"
"1754","false","0","uniform","0.1","random","0.25","as ES model","1","1","1","100","20.16552214335161","58.072031038401704","10.5","54.5"
"1755","false","0","uniform","0.1","random","0.25","as ES model","1","1","1","100","21.24235394408663","55.916586472516926","8","57.64"
"1756","false","0","uniform","0.1","random","0.25","as ES model","1","2","1","100","19.069022346991915","63.14494602679711","7.4","54.05"
"1757","false","0","uniform","0.1","random","0.25","as ES model","1","2","1","100","18.442410055461323","64.53836473605602","6.45","52.54"
"1758","false","0","uniform","0.1","random","0.25","as ES model","1","2","1","100","20.138203425547204","61.316083970894944","7.8","57.15"
"1759","false","0","uniform","0.1","random","0.25","as ES model","1","2","1","100","19.002109954649598","63.73279454476576","7.2","54.67"
"1760","false","0","uniform","0.1","random","0.25","as ES model","1","2","1","100","19.86793666072282","61.533805644216685","7","56.37"
"1761","false","0","uniform","0.1","random","0.25","as ES model","1","3","1","100","17.45527195930356","68.30494968452122","5.33","51.21"
"1762","false","0","uniform","0.1","random","0.25","as ES model","1","3","1","100","20.719982481939724","61.9910211581922","7.6","60.78"
"1763","false","0","uniform","0.1","random","0.25","as ES model","1","3","1","100","19.083415725525924","65.69228960466094","7.67","56.44"
"1764","false","0","uniform","0.1","random","0.25","as ES model","1","3","1","100","18.55896981351134","66.60672063261208","8.38","54.93"
"1765","false","0","uniform","0.1","random","0.25","as ES model","1","3","1","100","20.630439551423365","61.96924899086005","8.44","60.36"
"1766","false","0","uniform","0.1","random","0.25","as ES model","1","4","1","100","17.54014634537839","69.35001371646538","12.2","52.99"
"1767","false","0","uniform","0.1","random","0.25","as ES model","1","4","1","100","17.95135855292733","69.65482405911573","10.17","54.9"
"1768","false","0","uniform","0.1","random","0.25","as ES model","1","4","1","100","18.127055914924824","68.63153219450385","9","54.79"
"1769","false","0","uniform","0.1","random","0.25","as ES model","1","4","1","100","19.506690977817584","65.27861842534973","10","57.93"
"1770","false","0","uniform","0.1","random","0.25","as ES model","1","4","1","100","18.331760852333673","67.56469599522752","8.12","54.81"
"1771","false","0","uniform","0.1","random","0.25","as ES model","1","5","1","100","18.046878623957696","69.15406421047592","12.4","54.88"
"1772","false","0","uniform","0.1","random","0.25","as ES model","1","5","1","100","19.020020266821575","66.41077112662249","6.7","57.07"
"1773","false","0","uniform","0.1","random","0.25","as ES model","1","5","1","100","17.386048954834905","69.82900139777317","15","52.74"
"1774","false","0","uniform","0.1","random","0.25","as ES model","1","5","1","100","18.22204524103654","69.45887455312626","15.25","56.15"
"1775","false","0","uniform","0.1","random","0.25","as ES model","1","5","1","100","17.974771611130393","68.82748170049331","10.33","54.54"
"1776","false","0","uniform","0.1","random","0.25","as ES model","1","6","1","100","17.404002364316113","71.00469843371023","19.33","53.75"
"1777","false","0","uniform","0.1","random","0.25","as ES model","1","6","1","100","17.608098290444502","70.56925508706688","11.8","54.24"
"1778","false","0","uniform","0.1","random","0.25","as ES model","1","6","1","100","18.050365681694473","69.61127972445142","12.2","55.36"
"1779","false","0","uniform","0.1","random","0.25","as ES model","1","6","1","100","17.130587313089165","71.98444596365782","28","53.41"
"1780","false","0","uniform","0.1","random","0.25","as ES model","1","6","1","100","17.78074969010055","70.48216641773814","14.75","55.03"
"1781","false","0","uniform","0.1","random","0.25","as ES model","1","7","1","100","17.82284621152138","70.52571075240257","19.67","55.23"
"1782","false","0","uniform","0.1","random","0.25","as ES model","1","7","1","100","17.631354026342535","70.5039385850703","14.75","54.34"
"1783","false","0","uniform","0.1","random","0.25","as ES model","1","7","1","100","17.430587313089404","71.00469843371023","14.5","53.88"
"1784","false","0","uniform","0.1","random","0.25","as ES model","1","7","1","100","18.001316277063324","70.0031787364305","20","55.59"
"1785","false","0","uniform","0.1","random","0.25","as ES model","1","7","1","100","17.4805873130897","71.50545828235016","28.5","54.57"
"1786","false","0","uniform","0.1","random","0.25","as ES model","1","8","1","100","17.692390711964208","71.04824276837452","29","55.09"
"1787","false","0","uniform","0.1","random","0.25","as ES model","1","8","1","100","17.480587313089075","71.50545828235016","28.5","54.57"
"1788","false","0","uniform","0.1","random","0.25","as ES model","1","8","1","100","17.480587313089643","71.50545828235016","28.5","54.57"
"1789","false","0","uniform","0.1","random","0.25","as ES model","1","8","1","100","17.822846211521835","70.52571075240257","19.67","55.23"
"1790","false","0","uniform","0.1","random","0.25","as ES model","1","8","1","100","17.48058731308919","71.50545828235016","28.5","54.57"
"1791","false","0","uniform","0.1","random","0.25","as ES model","1","9","1","100","17.620115783841243","71.02647060104238","19.33","54.75"
"1792","false","0","uniform","0.1","random","0.25","as ES model","1","9","1","100","17.819822345860132","70.43862208307385","19.67","55.22"
"1793","false","0","uniform","0.1","random","0.25","as ES model","1","9","1","100","17.480587313089075","71.50545828235016","28.5","54.57"
"1794","false","0","uniform","0.1","random","0.25","as ES model","1","9","1","100","17.480587313089302","71.50545828235016","28.5","54.57"
"1795","false","0","uniform","0.1","random","0.25","as ES model","1","9","1","100","17.480587313089416","71.50545828235016","28.5","54.57"
"1796","false","0","uniform","0.1","random","0.25","as ES model","1","10","1","100","17.48058731308936","71.50545828235016","28.5","54.57"
"1797","false","0","uniform","0.1","random","0.25","as ES model","1","10","1","100","17.480587313089302","71.50545828235016","28.5","54.57"
"1798","false","0","uniform","0.1","random","0.25","as ES model","1","10","1","100","17.668975660737487","71.04824276837452","29","54.98"
"1799","false","0","uniform","0.1","random","0.25","as ES model","1","10","1","100","17.48058731308896","71.50545828235016","28.5","54.57"
"1800","false","0","uniform","0.1","random","0.25","as ES model","1","10","1","100","17.48058731308913","71.50545828235016","28.5","54.57"
"1801","false","0","uniform","0.15","profit","0","as ES model","1","1","1","100","1.0500000000000682","96.89180539165943","1.4","3.22"
"1802","false","0","uniform","0.15","profit","0","as ES model","1","1","1","100","1.0499999999997272","96.89180539165943","1.4","3.22"
"1803","false","0","uniform","0.15","profit","0","as ES model","1","1","1","100","1.0499999999998977","96.89180539165943","1.4","3.22"
"1804","false","0","uniform","0.15","profit","0","as ES model","1","1","1","100","1.0499999999999545","96.89180539165943","1.4","3.22"
"1805","false","0","uniform","0.15","profit","0","as ES model","1","1","1","100","1.050000000000182","96.89180539165943","1.4","3.22"
"1806","false","0","uniform","0.15","profit","0","as ES model","1","2","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"1807","false","0","uniform","0.15","profit","0","as ES model","1","2","1","100","-2.8421709430404007E-13","100.00522532015965","0","0"
"1808","false","0","uniform","0.15","profit","0","as ES model","1","2","1","100","0","100.00522532015965","0","0"
"1809","false","0","uniform","0.15","profit","0","as ES model","1","2","1","100","1.7053025658242404E-13","100.00522532015965","0","0"
"1810","false","0","uniform","0.15","profit","0","as ES model","1","2","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"1811","false","0","uniform","0.15","profit","0","as ES model","1","3","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"1812","false","0","uniform","0.15","profit","0","as ES model","1","3","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"1813","false","0","uniform","0.15","profit","0","as ES model","1","3","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"1814","false","0","uniform","0.15","profit","0","as ES model","1","3","1","100","-3.979039320256561E-13","100.00522532015965","0","0"
"1815","false","0","uniform","0.15","profit","0","as ES model","1","3","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"1816","false","0","uniform","0.15","profit","0","as ES model","1","4","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"1817","false","0","uniform","0.15","profit","0","as ES model","1","4","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"1818","false","0","uniform","0.15","profit","0","as ES model","1","4","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"1819","false","0","uniform","0.15","profit","0","as ES model","1","4","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"1820","false","0","uniform","0.15","profit","0","as ES model","1","4","1","100","-4.547473508864641E-13","100.00522532015965","0","0"
"1821","false","0","uniform","0.15","profit","0","as ES model","1","5","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"1822","false","0","uniform","0.15","profit","0","as ES model","1","5","1","100","1.7053025658242404E-13","100.00522532015965","0","0"
"1823","false","0","uniform","0.15","profit","0","as ES model","1","5","1","100","3.979039320256561E-13","100.00522532015965","0","0"
"1824","false","0","uniform","0.15","profit","0","as ES model","1","5","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"1825","false","0","uniform","0.15","profit","0","as ES model","1","5","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"1826","false","0","uniform","0.15","profit","0","as ES model","1","6","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"1827","false","0","uniform","0.15","profit","0","as ES model","1","6","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"1828","false","0","uniform","0.15","profit","0","as ES model","1","6","1","100","-2.2737367544323206E-13","100.00522532015965","0","0"
"1829","false","0","uniform","0.15","profit","0","as ES model","1","6","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"1830","false","0","uniform","0.15","profit","0","as ES model","1","6","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"1831","false","0","uniform","0.15","profit","0","as ES model","1","7","1","100","0","100.00522532015965","0","0"
"1832","false","0","uniform","0.15","profit","0","as ES model","1","7","1","100","2.8421709430404007E-13","100.00522532015965","0","0"
"1833","false","0","uniform","0.15","profit","0","as ES model","1","7","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
